Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio Delta,Trio confidence
OtsAC11SFMK_0058,11,
OtsAC11SFMK_0059,11,
OtsAC11SFMK_0060,11,
OtsAC11SFMK_0061,11,
OtsAC11SFMK_0062,11,OtsAC07SFMK_0395,11,11,0, 1.65237662780204E+0001, 1.65237662780204E+0001,*,OtsAC07SFMK_0547,11,11,0, 1.97124934741298E+0001, 1.97124934741298E+0001,*,11,0, 4.30331754663321E+0001, 4.30331754663321E+0001,*,
OtsAC11SFMK_0063,11,
OtsAC11SFMK_0064,11,
OtsAC11SFMK_0065,11,
OtsAC11SFMK_0066,11,
OtsAC11SFMK_0067,11,
OtsAC11SFMK_0068,11,
OtsAC11SFMK_0069,11,
OtsAC11SFMK_0070,11,
OtsAC11SFMK_0071,11,
OtsAC11SFMK_0072,11,OtsAC07SFMK_0202,11,11,0, 1.85241691974557E+0001, 1.85241691974557E+0001,*,OtsAC07SFMK_0444,11,11,0, 1.89226749339507E+0001, 1.89226749339507E+0001,*,11,0, 4.49434821554720E+0001, 4.49434821554720E+0001,*,
OtsAC11SFMK_0073,11,
OtsAC11SFMK_0074,11,
OtsAC11SFMK_0075,11,
OtsAC11SFMK_0076,11,
OtsAC11SFMK_0077,11,OtsAC07SFMK_0016,11,11,0, 1.85183455140185E+0001, 1.85183455140185E+0001,*,OtsAC07SFMK_0627,11,11,0, 1.69632246001338E+0001, 1.69632246001338E+0001,*,11,0, 4.21617274914708E+0001, 4.21617274914708E+0001,*,
OtsAC11SFMK_0078,11,
OtsAC11SFMK_0079,11,
OtsAC11SFMK_0080,11,
OtsAC11SFMK_0081,11,
OtsAC11SFMK_0082,11,
OtsAC11SFMK_0083,11,OtsAC07SFMK_0094,11,11,0, 1.58718518005233E+0001, 1.58718518005233E+0001,*,OtsAC07SFMK_0073,10,10,0, 1.78535106569343E+0001, 1.78535106569343E+0001,*,11,0, 3.86917836345418E+0001, 3.86917836345418E+0001,*,
OtsAC11SFMK_0084,11,OtsAC07SFMK_0191,11,11,0, 1.62685926237609E+0001, 1.62685926237609E+0001,*,OtsAC07SFMK_0543,11,11,0, 1.59499785252298E+0001, 1.59499785252298E+0001,*,11,0, 3.73238452516254E+0001, 3.73238452516254E+0001,*,
OtsAC11SFMK_0085,11,
OtsAC11SFMK_0086,11,
OtsAC11SFMK_0087,11,
OtsAC11SFMK_0088,11,
OtsAC11SFMK_0089,11,OtsAC07SFMK_0109,11,11,0, 1.88879625449353E+0001, 1.88879625449353E+0001,*,OtsAC07SFMK_0475,11,11,0, 2.07258146729651E+0001, 2.07258146729651E+0001,*,11,0, 4.59581477837277E+0001, 4.59581477837277E+0001,*,
OtsAC11SFMK_0090,11,
OtsAC11SFMK_0091,11,OtsAC07SFMK_0524,11,11,0, 1.92389567166313E+0001, 1.92389567166313E+0001,*,OtsAC07SFMK_0582,11,11,0, 1.98770363414784E+0001, 1.98770363414784E+0001,*,11,0, 4.32446354216145E+0001, 4.32446354216145E+0001,*,
OtsAC11SFMK_0092,11,OtsAC07SFMK_0028,11,11,0, 1.28939047290217E+0001, 1.28939047290217E+0001,*,OtsAC07SFMK_0547,11,11,0, 2.09129005982228E+0001, 2.09129005982228E+0001,*,11,0, 3.93064412962762E+0001, 3.93064412962762E+0001,*,
OtsAC11SFMK_0093,11,
OtsAC11SFMK_0094,11,
OtsAC11SFMK_0095,11,
OtsAC11SFMK_0096,11,
OtsAC11SFMK_0097,11,OtsAC07SFMK_0170,11,11,0, 1.85542525012176E+0001, 1.85542525012176E+0001,*,OtsAC07SFMK_0220,11,11,0, 2.26583103491432E+0001, 2.26583103491432E+0001,*,11,0, 4.60645931142804E+0001, 4.60645931142804E+0001,*,
OtsAC11SFMK_0098,11,
OtsAC11SFMK_0099,11,
OtsAC11SFMK_0100,11,OtsAC07SFMK_0243,11,11,0, 2.08439325331950E+0001, 5.65817796495410E+0000,*,OtsAC07SFMK_0129,11,11,0, 1.58789017488008E+0001, 1.58789017488008E+0001,*,11,0, 4.36543060875953E+0001, 4.36543060875953E+0001,*,
OtsAC11SFMK_0101,11,OtsAC07SFMK_0016,11,11,0, 1.73169266887787E+0001, 1.73169266887787E+0001,*,OtsAC07SFMK_0266,11,11,0, 1.74218732858949E+0001, 1.74218732858949E+0001,*,11,0, 3.89066916641000E+0001, 3.89066916641000E+0001,*,
OtsAC11SFMK_0102,11,
OtsAC11SFMK_0103,11,
OtsAC11SFMK_0104,11,
OtsAC11SFMK_0105,11,
OtsAC11SFMK_0106,11,OtsAC07SFMK_0493,11,11,0, 1.53255650118821E+0001, 1.53255650118821E+0001,*,OtsAC07SFMK_0475,11,11,0, 1.60751004318652E+0001, 1.60751004318652E+0001,*,11,0, 3.89462960185881E+0001, 3.89462960185881E+0001,*,
OtsAC11SFMK_0107,11,
OtsAC11SFMK_0108,11,OtsAC07SFMK_0493,11,11,0, 1.73107551947117E+0001, 1.73107551947117E+0001,*,OtsAC07SFMK_0475,11,11,0, 1.59341273725164E+0001, 1.59341273725164E+0001,*,11,0, 4.07381128656754E+0001, 4.07381128656754E+0001,*,
OtsAC11SFMK_0109,11,OtsAC07SFMK_0488,11,11,0, 1.52308219313234E+0001, 1.52308219313234E+0001,*,OtsAC07SFMK_0074,10,10,0, 1.59660762844456E+0001, 1.59660762844456E+0001,*,11,0, 3.73220688127372E+0001, 3.73220688127372E+0001,*,
OtsAC11SFMK_0110,11,OtsAC07SFMK_0203,11,11,0, 1.81123854168671E+0001, 1.81123854168671E+0001,*,OtsAC07SFMK_0008,11,11,0, 1.45715399586716E+0001, 1.45715399586716E+0001,*,11,0, 3.96153971811382E+0001, 3.96153971811382E+0001,*,
OtsAC11SFMK_0111,11,
OtsAC11SFMK_0112,11,
OtsAC11SFMK_0113,11,
OtsAC11SFMK_0114,11,
OtsAC11SFMK_0115,11,
OtsAC11SFMK_0116,11,
OtsAC11SFMK_0117,11,
OtsAC11SFMK_0118,11,
OtsAC11SFMK_0119,11,OtsAC07SFMK_0116,11,11,0, 1.80995979546059E+0001, 1.80995979546059E+0001,*,OtsAC07SFMK_0512,11,11,0, 1.48378631007568E+0001, 1.48378631007568E+0001,*,11,0, 4.04033683503673E+0001, 4.04033683503673E+0001,*,
OtsAC11SFMK_0120,11,
OtsAC11SFMK_0121,11,
OtsAC11SFMK_0122,11,
OtsAC11SFMK_0123,11,
OtsAC11SFMK_0124,11,
OtsAC11SFMK_0125,11,
OtsAC11SFMK_0126,11,
OtsAC11SFMK_0128,11,OtsAC07SFMK_0261,11,11,0, 1.94933541591204E+0001, 1.94933541591204E+0001,*,OtsAC07SFMK_0404,11,11,0, 1.21554945457541E+0001, 1.21554945457541E+0001,*,11,0, 3.79843370783678E+0001, 3.79843370783678E+0001,*,
OtsAC11SFMK_0129,11,
OtsAC11SFMK_0130,11,
OtsAC11SFMK_0131,11,OtsAC07SFMK_0016,11,11,0, 2.02791445778748E+0001, 2.02791445778748E+0001,*,OtsAC07SFMK_0223,11,11,0, 1.51026561435015E+0001, 1.51026561435015E+0001,*,11,0, 4.21935397497264E+0001, 4.21935397497264E+0001,*,
OtsAC11SFMK_0132,11,
OtsAC11SFMK_0133,11,
OtsAC11SFMK_0134,11,
OtsAC11SFMK_0135,11,OtsAC07SFMK_0016,11,11,0, 1.66664622974557E+0001, 1.66664622974557E+0001,*,OtsAC07SFMK_0099,11,11,0, 1.42155088569254E+0001, 1.42155088569254E+0001,*,11,0, 3.64897195789656E+0001, 3.64897195789656E+0001,*,
OtsAC11SFMK_0136,11,
OtsAC11SFMK_0137,11,
OtsAC11SFMK_0138,11,
OtsAC11SFMK_0139,11,
OtsAC11SFMK_0140,11,OtsAC07SFMK_0147,11,11,0, 1.47625929184561E+0001, 1.47625929184561E+0001,*,OtsAC07SFMK_0010,11,11,0, 1.60641760465666E+0001, 1.60641760465666E+0001,*,11,0, 3.64036861523391E+0001, 3.64036861523391E+0001,*,
OtsAC11SFMK_0141,11,
OtsAC11SFMK_0142,11,
OtsAC11SFMK_0143,11,OtsAC07SFMK_0041,11,11,0, 1.84413388031357E+0001, 1.84413388031357E+0001,*,OtsAC07SFMK_0182,11,11,0, 1.26504861332937E+0001, 1.26504861332937E+0001,*,11,0, 3.83723168121235E+0001, 3.83723168121235E+0001,*,
OtsAC11SFMK_0144,11,
OtsAC11SFMK_0145,11,
OtsAC11SFMK_0146,11,
OtsAC11SFMK_0147,11,
OtsAC11SFMK_0148,11,
OtsAC11SFMK_0149,11,
OtsAC11SFMK_0150,11,
OtsAC11SFMK_0151,11,
OtsAC11SFMK_0152,11,
OtsAC11SFMK_0153,11,
OtsAC11SFMK_0154,11,
OtsAC11SFMK_0155,11,
OtsAC11SFMK_0156,11,OtsAC07SFMK_0783,11,11,0, 1.59595737641474E+0001, 1.59595737641474E+0001,*,OtsAC07SFMK_0040,11,11,0, 1.69915623074018E+0001, 1.69915623074018E+0001,*,11,0, 3.90141948627795E+0001, 3.90141948627795E+0001,*,
OtsAC11SFMK_0157,11,
OtsAC11SFMK_0158,11,
OtsAC11SFMK_0159,11,
OtsAC11SFMK_0160,11,
OtsAC11SFMK_0161,11,
OtsAC11SFMK_0162,11,
OtsAC11SFMK_0163,11,
OtsAC11SFMK_0164,11,OtsAC08SFMK_0280,11,11,0, 1.89220614230402E+0001, 1.89220614230402E+0001,*,OtsAC08SFMK_0599,11,11,0, 1.97863368915364E+0001, 1.97863368915364E+0001,*,11,0, 4.63330173007360E+0001, 4.63330173007360E+0001,*,
OtsAC11SFMK_0165,11,
OtsAC11SFMK_0166,11,
OtsAC11SFMK_0167,11,
OtsAC11SFMK_0168,11,
OtsAC11SFMK_0169,11,
OtsAC11SFMK_0170,11,
OtsAC11SFMK_0171,11,
OtsAC11SFMK_0172,11,
OtsAC11SFMK_0173,11,
OtsAC11SFMK_0175,11,
OtsAC11SFMK_0176,11,
OtsAC11SFMK_0177,11,OtsAC07SFMK_0836,11,11,0, 1.30943716966695E+0001, 1.30943716966695E+0001,*,OtsAC07SFMK_0781,11,11,0, 1.48825069915746E+0001, 1.48825069915746E+0001,*,11,0, 3.45330991643320E+0001, 3.45330991643320E+0001,*,
OtsAC11SFMK_0178,11,
OtsAC11SFMK_0179,11,
OtsAC11SFMK_0180,11,OtsAC07SFMK_0213,11,11,0, 1.88962122971415E+0001, 1.88962122971415E+0001,*,OtsAC07SFMK_0544,11,11,0, 1.80497997043086E+0001, 1.80497997043086E+0001,*,11,0, 4.42712929724294E+0001, 4.42712929724294E+0001,*,
OtsAC11SFMK_0181,11,
OtsAC11SFMK_0182,11,
OtsAC11SFMK_0183,11,OtsAC07SFMK_0125,11,11,0, 1.47634990305965E+0001, 1.47634990305965E+0001,*,OtsAC07SFMK_0260,11,11,0, 1.59817131973415E+0001, 1.59817131973415E+0001,*,11,0, 3.73031983947509E+0001, 3.73031983947509E+0001,*,
OtsAC11SFMK_0184,11,
OtsAC11SFMK_0185,11,
OtsAC11SFMK_0186,11,
OtsAC11SFMK_0187,11,OtsAC07SFMK_0439,11,11,0, 1.94626928750712E+0001, 1.94626928750712E+0001,*,OtsAC07SFMK_0542,11,11,0, 1.58795815316767E+0001, 1.58795815316767E+0001,*,11,0, 4.20378245118708E+0001, 4.20378245118708E+0001,*,
OtsAC11SFMK_0188,11,
OtsAC11SFMK_0189,11,OtsAC07SFMK_0493,11,11,0, 1.51124644755027E+0001, 1.51124644755027E+0001,*,OtsAC07SFMK_0539,11,11,0, 1.75690751307522E+0001, 1.75690751307522E+0001,*,11,0, 3.86321821588426E+0001, 3.86321821588426E+0001,*,
OtsAC11SFMK_0190,11,
OtsAC11SFMK_0191,11,
OtsAC11SFMK_0192,11,OtsAC07SFMK_0488,11,11,0, 1.74820199511775E+0001, 1.74820199511775E+0001,*,OtsAC07SFMK_0074,10,10,0, 1.79700996134429E+0001, 1.79700996134429E+0001,*,11,0, 4.16904441896600E+0001, 4.16904441896600E+0001,*,
OtsAC11SFMK_0193,11,OtsAC07SFMK_0215,11,11,0, 2.22828212792002E+0001, 2.22828212792002E+0001,*,OtsAC07SFMK_0534,11,11,0, 1.60882408240680E+0001, 1.60882408240680E+0001,*,11,0, 4.48407083676918E+0001, 4.48407083676918E+0001,*,
OtsAC11SFMK_0194,11,
OtsAC11SFMK_0195,11,
OtsAC11SFMK_0196,11,
OtsAC11SFMK_0197,11,
OtsAC11SFMK_0198,11,OtsAC07SFMK_0191,11,11,0, 1.35757998569827E+0001, 1.35757998569827E+0001,*,OtsAC07SFMK_0156,11,11,0, 1.58029908000259E+0001, 1.58029908000259E+0001,*,11,0, 3.63102624626082E+0001, 3.63102624626082E+0001,*,
OtsAC11SFMK_0199,11,OtsAC07SFMK_0081,11,11,0, 2.26855802886376E+0001, 2.26855802886376E+0001,*,OtsAC07SFMK_0260,11,11,0, 1.73349340814462E+0001, 1.73349340814462E+0001,*,11,0, 4.73655484940240E+0001, 4.73655484940240E+0001,*,
OtsAC11SFMK_0200,11,
OtsAC11SFMK_0201,11,OtsAC07SFMK_0426,11,11,0, 1.33247611236650E+0001, 1.33247611236650E+0001,*,OtsAC07SFMK_0474,11,11,0, 1.37535012518701E+0001, 1.37535012518701E+0001,*,11,0, 3.34436640690630E+0001, 3.34436640690630E+0001,*,
OtsAC11SFMK_0202,11,
OtsAC11SFMK_0203,11,OtsAC07SFMK_0170,11,11,0, 1.80959608373363E+0001, 1.80959608373363E+0001,*,OtsAC07SFMK_0220,11,11,0, 1.40366513268744E+0001, 1.40366513268744E+0001,*,11,0, 3.70102159718064E+0001, 3.70102159718064E+0001,*,
OtsAC11SFMK_0204,11,
OtsAC11SFMK_0206,11,OtsAC07SFMK_0028,11,11,0, 1.29742531689799E+0001, 1.29742531689799E+0001,*,OtsAC07SFMK_0182,11,11,0, 1.50815816549040E+0001, 1.50815816549040E+0001,*,11,0, 3.37625596466845E+0001, 3.37625596466845E+0001,*,
OtsAC11SFMK_0207,11,
OtsAC11SFMK_0208,11,OtsAC07SFMK_0836,11,11,0, 1.63262871474734E+0001, 1.63262871474734E+0001,*,OtsAC07SFMK_0781,11,11,0, 1.74977095063665E+0001, 1.74977095063665E+0001,*,11,0, 4.14486156399993E+0001, 4.14486156399993E+0001,*,
OtsAC11SFMK_0209,11,
OtsAC11SFMK_0210,11,
OtsAC11SFMK_0211,11,
OtsAC11SFMK_0212,11,
OtsAC11SFMK_0213,11,
OtsAC11SFMK_0214,11,
OtsAC11SFMK_0215,11,
OtsAC11SFMK_0216,11,
OtsAC11SFMK_0217,11,
OtsAC11SFMK_0218,11,OtsAC07SFMK_0212,11,11,0, 1.31466468426285E+0001, 1.31466468426285E+0001,*,OtsAC07SFMK_0177,11,11,0, 1.71242269896241E+0001, 1.71242269896241E+0001,*,11,0, 3.78954928184120E+0001, 3.78954928184120E+0001,*,
OtsAC11SFMK_0219,11,OtsAC07SFMK_0261,11,11,0, 2.05412375469589E+0001, 2.05412375469589E+0001,*,OtsAC07SFMK_0404,11,11,0, 1.59442757725076E+0001, 1.59442757725076E+0001,*,11,0, 4.12163963753638E+0001, 4.12163963753638E+0001,*,
OtsAC11SFMK_0220,11,
OtsAC11SFMK_0221,11,
OtsAC11SFMK_0222,11,OtsAC07SFMK_0178,11,11,0, 1.47712632366379E+0001, 1.47712632366379E+0001,*,OtsAC07SFMK_0556,11,11,0, 2.10002383431466E+0001, 1.56274798770017E+0000,*,11,0, 4.13415453720820E+0001, 4.13415453720820E+0001,*,
OtsAC11SFMK_0223,11,
OtsAC11SFMK_0224,11,
OtsAC11SFMK_0225,11,
OtsAC11SFMK_0226,11,
OtsAC11SFMK_0227,11,
OtsAC11SFMK_0229,11,
OtsAC11SFMK_0230,11,OtsAC07SFMK_0809,11,11,0, 1.66473115794355E+0001, 1.66473115794355E+0001,*,OtsAC07SFMK_0781,11,11,0, 1.85283877992895E+0001, 1.85283877992895E+0001,*,11,0, 4.17305855867310E+0001, 4.17305855867310E+0001,*,
OtsAC11SFMK_0231,11,
OtsAC11SFMK_0232,11,
OtsAC11SFMK_0233,11,
OtsAC11SFMK_0234,11,
OtsAC11SFMK_0235,11,
OtsAC11SFMK_0237,11,
OtsAC11SFMK_0238,11,
OtsAC11SFMK_0239,11,
OtsAC11SFMK_0240,11,
OtsAC11SFMK_0241,11,
OtsAC11SFMK_0242,11,
OtsAC11SFMK_0243,11,
OtsAC11SFMK_0244,11,
OtsAC11SFMK_0245,11,
OtsAC11SFMK_0246,11,
OtsAC11SFMK_0248,11,
OtsAC11SFMK_0250,11,
OtsAC11SFMK_0251,11,
OtsAC11SFMK_0252,11,
OtsAC11SFMK_0254,11,
OtsAC11SFMK_0255,11,
OtsAC11SFMK_0256,11,
OtsAC11SFMK_0257,11,
OtsAC11SFMK_0258,11,
OtsAC11SFMK_0260,11,
OtsAC11SFMK_0261,11,
OtsAC11SFMK_0262,11,
OtsAC11SFMK_0263,11,
OtsAC11SFMK_0264,11,
OtsAC11SFMK_0265,11,
OtsAC11SFMK_0266,11,
OtsAC11SFMK_0267,11,
OtsAC11SFMK_0268,11,
OtsAC11SFMK_0269,11,
OtsAC11SFMK_0270,11,
OtsAC11SFMK_0271,11,
OtsAC11SFMK_0272,11,
OtsAC11SFMK_0273,11,
OtsAC11SFMK_0274,11,
OtsAC11SFMK_0275,11,
OtsAC11SFMK_0276,11,
OtsAC11SFMK_0277,11,
OtsAC11SFMK_0278,11,
OtsAC11SFMK_0279,11,
OtsAC11SFMK_0280,11,
OtsAC11SFMK_0281,11,
OtsAC11SFMK_0282,11,
OtsAC11SFMK_0283,11,
OtsAC11SFMK_0284,11,
OtsAC11SFMK_0285,11,
OtsAC11SFMK_0286,11,
OtsAC11SFMK_0287,11,
OtsAC11SFMK_0288,11,
OtsAC11SFMK_0289,11,
OtsAC11SFMK_0290,11,
OtsAC11SFMK_0291,11,
OtsAC11SFMK_0292,11,
OtsAC11SFMK_0293,11,
OtsAC11SFMK_0294,11,
OtsAC11SFMK_0296,11,
OtsAC11SFMK_0297,11,
OtsAC11SFMK_0298,11,
OtsAC11SFMK_0299,11,
OtsAC11SFMK_0300,11,
OtsAC11SFMK_0301,11,
OtsAC11SFMK_0302,11,
OtsAC11SFMK_0303,11,
OtsAC11SFMK_0304,11,
OtsAC11SFMK_0305,11,
OtsAC11SFMK_0306,11,
OtsAC11SFMK_0307,11,
OtsAC11SFMK_0309,11,
OtsAC11SFMK_0310,11,
OtsAC11SFMK_0311,11,
OtsAC11SFMK_0312,11,
OtsAC11SFMK_0313,11,
OtsAC11SFMK_0314,11,
OtsAC11SFMK_0315,11,
OtsAC11SFMK_0316,11,
OtsAC11SFMK_0317,11,
OtsAC11SFMK_0319,11,
OtsAC11SFMK_0320,11,
OtsAC11SFMK_0321,11,
OtsAC11SFMK_0322,11,
OtsAC11SFMK_0323,11,OtsAC07SFMK_0813,10,10,0, 1.96396750279792E+0001, 1.96396750279792E+0001,*,OtsAC07SFMK_0096,11,11,0, 1.71230513520204E+0001, 1.71230513520204E+0001,*,11,0, 4.23294263892566E+0001, 4.23294263892566E+0001,*,
OtsAC11SFMK_0324,11,OtsAC07SFMK_0796,11,11,0, 1.72159859991669E+0001, 1.72159859991669E+0001,*,OtsAC07SFMK_0227,11,11,0, 1.73524517901416E+0001, 1.73524517901416E+0001,*,11,0, 4.06397485627356E+0001, 4.06397485627356E+0001,*,
OtsAC11SFMK_0325,11,
OtsAC11SFMK_0327,11,
OtsAC11SFMK_0328,11,
OtsAC11SFMK_0329,11,
OtsAC11SFMK_0330,11,
OtsAC11SFMK_0331,11,
OtsAC11SFMK_0333,11,
OtsAC11SFMK_0334,11,
OtsAC11SFMK_0335,11,
OtsAC11SFMK_0336,11,
OtsAC11SFMK_0337,11,
OtsAC11SFMK_0340,11,
OtsAC11SFMK_0341,11,
OtsAC11SFMK_0343,11,
OtsAC11SFMK_0344,11,
OtsAC11SFMK_0345,11,
OtsAC11SFMK_0346,11,
OtsAC11SFMK_0347,11,
OtsAC11SFMK_0348,11,
OtsAC11SFMK_0351,11,
OtsAC11SFMK_0352,11,
OtsAC11SFMK_0353,11,
OtsAC11SFMK_0354,11,
OtsAC11SFMK_0356,11,
OtsAC11SFMK_0357,11,
OtsAC11SFMK_0358,11,
OtsAC11SFMK_0362,11,
OtsAC11SFMK_0364,11,
OtsAC11SFMK_0365,11,
OtsAC11SFMK_0366,11,
OtsAC11SFMK_0367,11,
OtsAC11SFMK_0370,11,
OtsAC11SFMK_0371,11,
OtsAC11SFMK_0372,11,
OtsAC11SFMK_0373,11,
OtsAC11SFMK_0374,11,
OtsAC11SFMK_0375,11,
OtsAC11SFMK_0376,11,
OtsAC11SFMK_0377,11,
OtsAC11SFMK_0378,11,
OtsAC11SFMK_0380,11,
OtsAC11SFMK_0381,11,
OtsAC11SFMK_0386,11,
OtsAC11SFMK_0387,11,
OtsAC11SFMK_0388,11,
CBD_11_1009,11,
CBD_11_1030,9,
CBD_11_1040,11,
CBD_11_1049,11,
CBD_11_1059,11,
CBD_11_1069,11,
CBD_11_1079,9,
CBD_11_1080,11,
CBD_11_1089,11,
CBD_11_1090,11,
CBD_11_1100,11,
CBD_11_504,11,
CBD_11_510,11,
CBD_11_511,11,
CBD_11_512,9,
CBD_11_513,11,
CBD_11_516,9,
CBD_11_519,11,
CBD_11_520,11,
CBD_11_522,11,
CBD_11_528,11,
CBD_11_529,11,
CBD_11_530,11,
CBD_11_534,11,
CBD_11_535,11,
CBD_11_537,11,
CBD_11_542,11,
CBD_11_543,11,
CBD_11_546,11,
CBD_11_547,11,
CBD_11_548,11,
CBD_11_550,11,
CBD_11_551,11,
CBD_11_552,11,
CBD_11_554,11,
CBD_11_555,11,
CBD_11_556,11,
CBD_11_557,11,
CBD_11_558,11,
CBD_11_562,11,
CBD_11_563,11,
CBD_11_564,11,
CBD_11_567,11,
CBD_11_568,11,
CBD_11_569,11,
