Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair Delta,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio Delta,Trio confidence
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC14SFMK_0175,11,11,6,-1.13580375872397E+0001, 0.00000000000000E+0000,,11,7, 5.88712578979289E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0408,8,8,5,-1.26620841588454E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,5, 5.71985864136113E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4940,11,11,6,-1.32923630282874E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 5.67883278915378E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0353,9,9,4,-5.03548157597519E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 5.48588409894128E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0281,11,11,6,-1.33275218013939E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 5.38913746769821E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4595,11,11,6,-1.34136556925777E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 5.38870543307339E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4607,11,11,6,-1.41623501919274E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 5.38533385901027E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0303,9,9,5,-9.67866281846519E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 5.29837150249346E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0323,10,10,4,-6.16253766094641E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 5.09859452241503E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0311,7,7,5,-1.31160703632230E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,5, 5.07219418307285E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0386,9,9,6,-1.38539285012796E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 4.95082811669736E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4934,7,7,4,-9.49652651548148E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,5, 4.80443801367412E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC14MCKR_0021,9,9,5,-1.09963001646583E+0001, 0.00000000000000E+0000,,11,6, 4.74545041369201E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0353,10,10,5,-1.02734812915602E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 4.70423793505356E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4099,11,11,6,-1.40478731571245E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 4.62813222461127E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0221,9,9,6,-1.48499937923207E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 4.57669637565951E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15MCKR_0401,9,9,5,-1.14265966791125E+0001, 0.00000000000000E+0000,,11,6, 4.53599262449903E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16SFMK_1209,11,11,5,-8.15767784256997E+0000, 0.00000000000000E+0000,,11,7, 4.51660600539499E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16MCKR_0059,11,11,7,-1.49993963882934E+0001, 0.00000000000000E+0000,,11,7, 4.31515530347271E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0378,10,10,6,-1.46172824055807E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 4.30135378096556E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15MCKR_0028,9,9,6,-1.54278163966922E+0001, 0.00000000000000E+0000,,11,6, 3.86473954738773E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15MCKR_0424,11,11,7,-1.54719960067912E+0001, 0.00000000000000E+0000,,11,7, 3.85764194495577E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0357,10,10,5,-9.67161121750856E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.78353130905642E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0204,11,11,5,-6.66354755736172E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 3.78338925536469E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC14MCKR_0351,9,9,5,-1.09834797949853E+0001, 0.00000000000000E+0000,,11,6, 3.78114167466458E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0177,11,11,5,-6.34535458822656E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 3.53420521191574E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0344,9,9,5,-1.10417534750318E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.49974819432939E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0348,9,9,5,-1.04546038322446E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.49377073207289E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0047,9,9,6,-1.50220187538825E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.45828104433443E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0413,9,9,6,-1.49715634167125E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.40478773887074E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0298,9,9,5,-1.06580139478768E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.25519371774768E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0190,11,11,7,-1.57810758416336E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 3.24636999950659E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15MCKR_0315,11,11,6,-1.25849563067301E+0001, 0.00000000000000E+0000,,11,7, 3.10969537037383E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0398,10,10,6,-1.57859177034638E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.10863683900416E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16SFMK_1119,11,11,6,-1.18148500114517E+0001, 0.00000000000000E+0000,,11,7, 3.03787641235805E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0346,10,10,5,-1.20100844583172E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.02739426635761E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4510,11,11,6,-1.09404717630699E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 3.01299608077624E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0307,8,8,5,-1.21429948271976E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 3.00917551721436E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0443,11,11,5,-6.95280345318835E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.97776875775666E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0310,9,9,6,-1.46459190358183E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 2.91788545654111E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16MCKR_0028,11,11,5,-8.29886941828722E+0000, 0.00000000000000E+0000,,11,7, 2.89081513201559E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_4076,11,11,6,-1.05027514246444E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.73288341779988E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16SFMK_1013,11,11,6,-1.11967419190985E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.73209404848717E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0005,11,11,6,-1.16941208455647E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.69968938113017E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16MCKR_0083,11,11,7,-1.67277752599196E+0001, 0.00000000000000E+0000,,11,7, 2.64226496634716E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0373,9,9,6,-1.60295284562298E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 2.63855896163778E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4868,11,11,6,-1.24847548042922E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.61276247267088E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0357,10,10,5,-9.67161121750856E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0154,11,11,4,-6.44813880560220E-0001, 0.00000000000000E+0000,,11,5, 2.50422873562301E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC13SFMK_4520,11,11,7,-1.74289660779448E+0001, 0.00000000000000E+0000,,11,7, 2.47723113235805E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15MCKR_0367,9,9,6,-1.66966122954454E+0001, 0.00000000000000E+0000,,11,6, 2.44529630606608E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC13SFMK_4123,11,11,6,-1.45411573902158E+0001, 0.00000000000000E+0000,,11,7, 2.39960323949966E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16MCKR_0034,11,11,6,-1.30906428678090E+0001, 0.00000000000000E+0000,,11,7, 2.38421048175982E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_4017,11,11,6,-1.07643297018608E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.33185215228501E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0156,11,11,6,-1.34744817923033E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.29358132026518E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0231,8,8,6,-1.66257288098380E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 2.27534123509814E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0178,11,11,3, 8.52038882929142E-0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 2.24855252807800E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0335,9,9,5,-1.07994682499651E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 2.22172312238701E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16SFMK_1212,11,11,7,-1.77403678682414E+0001, 0.00000000000000E+0000,,11,7, 2.20698961588087E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC13SFMK_4841,11,11,6,-1.28448229492333E+0001, 0.00000000000000E+0000,,11,7, 2.19769411636267E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0395,9,9,6,-1.59490266692359E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 2.15787070975485E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15MCKR_0008,11,11,6,-1.31132182306372E+0001, 0.00000000000000E+0000,,11,7, 1.96198167241892E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0364,9,9,6,-1.57260010809400E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 1.85678812333289E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4041,11,11,6,-1.30531097314075E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.85641708403674E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4087,11,11,7,-1.66485341897510E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.82756375813442E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16MCKR_0051,11,11,6,-1.40236002777314E+0001, 0.00000000000000E+0000,,11,7, 1.72012346155337E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0211,11,11,6,-1.29935458628301E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.63860892441381E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC16SFMK_1201,11,11,5,-9.04619772584399E+0000, 0.00000000000000E+0000,,11,7, 1.61144117793753E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC13SFMK_4083,11,11,7,-1.72809119319926E+0001, 0.00000000000000E+0000,,11,7, 1.49943283168451E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16SFMK_1129,11,11,7,-1.74607092247949E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.45061116858623E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15SFMK_0097,11,11,6,-1.33256883477926E+0001, 0.00000000000000E+0000,,11,7, 1.44749412272113E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0350,11,11,7,-1.73606395084818E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.44457183468637E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC14SFMK_0058,11,11,6,-1.35808324116006E+0001, 0.00000000000000E+0000,,11,7, 1.41766137043419E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC15MCKR_0362,11,11,7,-1.81946152956694E+0001, 0.00000000000000E+0000,,11,7, 1.39112929080883E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4941,11,11,7,-1.77981508610988E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.36523278795837E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0117,11,11,5,-7.37117492274485E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.34501018725357E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0082,11,11,7,-1.69226656729666E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.34114382913968E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0365,8,8,5,-1.28816430261814E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 1.28451478418699E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC13SFMK_4910,11,11,7,-1.75489920206287E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.24739127179950E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0126,11,11,4,-3.89717191323421E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.19634461391518E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC13SFMK_4860,11,11,7,-1.81893404594540E+0001, 0.00000000000000E+0000,,11,7, 1.18993081489833E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0039,11,11,7,-1.76145401320615E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.17284632275449E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0474,11,11,5,-8.76265474741913E+0000, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.16216879295378E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0337,10,10,7,-1.72014715861310E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.15719731242860E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0131,11,11,7,-1.72512336381637E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.13313271756641E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0137,11,11,7,-1.70924749651960E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.13113713900761E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0775,11,11,6,-1.35397950383561E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 1.10839644663638E+0000, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0127,10,10,6,-1.41491465023363E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 9.80060833854607E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0260,11,11,7,-1.69139197318706E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 9.75930392047634E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0182,10,10,6,-1.35340831967521E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 9.36161710402205E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0345,11,11,7,-1.62005826510652E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 9.33720870493669E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0037,11,11,7,-1.78780708359393E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 9.33720676206133E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0358,9,9,6,-1.69426614104493E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,6, 9.32355473896629E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15SFMK_0087,11,11,0, 2.05612880983535E+0001, 1.97092492154244E+0001,*,OtsAC14MCKR_0280,7,7,6,-1.76025695921823E+0001, 0.00000000000000E+0000,,11,6, 8.80086044239517E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC14MCKR_0114,11,11,6,-1.27036416427413E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 8.67749158958479E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC16MCKR_0453,11,11,7,-1.82588391364167E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 8.50547920488038E-0001, 0.00000000000000E+0000,,
OtsAC19SFMK_0015,11,OtsAC15MCKR_0323,11,11,6,-1.36770443536138E+0001, 0.00000000000000E+0000,,OtsAC15SFMK_0224,11,11,0, 2.10754799912239E+0001, 2.10754799912239E+0001,*,11,7, 8.47901126783035E-0001, 0.00000000000000E+0000,,
